_id,region_code,region_name,city_code,city_name,street_code,street_name,street_name_status,official_code
97454,61,אשקלון              ,70,אשדוד               ,9762,פנורמה                   ,synonym of 262 ,262
97455,61,אשקלון              ,70,אשדוד               ,9763,אזור ד וילות             ,synonym of 262 ,262
97456,61,אשקלון              ,70,אשדוד               ,9764,בתי פנורמה               ,synonym of 262 ,262
97457,61,אשקלון              ,70,אשדוד               ,263,צדקת יוסף                ,official       ,263
97458,61,אשקלון              ,70,אשדוד               ,264,הרב רוזובסקי             ,official       ,264
97459,61,אשקלון              ,70,אשדוד               ,9765,רוזובסקי                 ,synonym of 264 ,264
97460,61,אשקלון              ,70,אשדוד               ,9766,נוה ברק                  ,synonym of 264 ,264
97461,61,אשקלון              ,70,אשדוד               ,9767,הרב רוזבסקי              ,synonym of 264 ,264
97462,61,אשקלון              ,70,אשדוד               ,265,טרומפלדור                ,official       ,265
97463,61,אשקלון              ,70,אשדוד               ,266,רבי עקיבא                ,official       ,266
97464,61,אשקלון              ,70,אשדוד               ,9768,עקיבא                    ,synonym of 266 ,266
97465,61,אשקלון              ,70,אשדוד               ,267,הרב אבוחצירה             ,official       ,267
97466,61,אשקלון              ,70,אשדוד               ,9769,אבוחצירה הרב             ,synonym of 267 ,267
97467,61,אשקלון              ,70,אשדוד               ,9770,אבו חצירה                ,synonym of 267 ,267
97468,61,אשקלון              ,70,אשדוד               ,9771,אבוחצירה                 ,synonym of 267 ,267
97469,61,אשקלון              ,70,אשדוד               ,268,האופים                   ,official       ,268
97470,61,אשקלון              ,70,אשדוד               ,269,היוצר                    ,official       ,269
97471,61,אשקלון              ,70,אשדוד               ,270,שלזינגר ארווין           ,official       ,270
97472,61,אשקלון              ,70,אשדוד               ,9772,המלאכה                   ,synonym of 270 ,270
97473,61,אשקלון              ,70,אשדוד               ,9773,ארווין שלזינגר           ,synonym of 270 ,270
97474,61,אשקלון              ,70,אשדוד               ,9774,שלזינגר                  ,synonym of 270 ,270
97475,61,אשקלון              ,70,אשדוד               ,9775,ארווין                   ,synonym of 270 ,270
97476,61,אשקלון              ,70,אשדוד               ,271,המסגר                    ,official       ,271
97477,61,אשקלון              ,70,אשדוד               ,272,הנגר                     ,official       ,272
97478,61,אשקלון              ,70,אשדוד               ,273,הנחושת                   ,official       ,273
97479,61,אשקלון              ,70,אשדוד               ,274,העבודה                   ,official       ,274
97480,61,אשקלון              ,70,אשדוד               ,275,העופרת                   ,official       ,275
97481,61,אשקלון              ,70,אשדוד               ,276,העמל                     ,official       ,276
97482,61,אשקלון              ,70,אשדוד               ,277,בורלא יהודה              ,official       ,277
97483,61,אשקלון              ,70,אשדוד               ,9776,יהודה בורלא              ,synonym of 277 ,277
97484,61,אשקלון              ,70,אשדוד               ,9777,בורלא                    ,synonym of 277 ,277
97485,61,אשקלון              ,70,אשדוד               ,278,ביאליק                   ,official       ,278
97486,61,אשקלון              ,70,אשדוד               ,279,ארלוזורוב                ,official       ,279
97487,61,אשקלון              ,70,אשדוד               ,280,אליאשוילי                ,official       ,280
97488,61,אשקלון              ,70,אשדוד               ,281,הרב אבן דנן              ,official       ,281
97489,61,אשקלון              ,70,אשדוד               ,9778,אבן דנן                  ,synonym of 281 ,281
97490,61,אשקלון              ,70,אשדוד               ,9779,אבן דנן הרב              ,synonym of 281 ,281
97491,61,אשקלון              ,70,אשדוד               ,9780,הרב בן דנן               ,synonym of 281 ,281
97492,61,אשקלון              ,70,אשדוד               ,9781,בן דנן                   ,synonym of 281 ,281
97493,61,אשקלון              ,70,אשדוד               ,282,הבעל שם טוב              ,official       ,282
97494,61,אשקלון              ,70,אשדוד               ,9782,מבוא הבעשט               ,synonym of 282 ,282
97495,61,אשקלון              ,70,אשדוד               ,9783,הבעשט                    ,synonym of 282 ,282
97496,61,אשקלון              ,70,אשדוד               ,9784,בעל שם טוב               ,synonym of 282 ,282
97497,61,אשקלון              ,70,אשדוד               ,9785,הבעש"ט                   ,synonym of 282 ,282
97498,61,אשקלון              ,70,אשדוד               ,283,מבוא מבצע נחשון          ,official       ,283
97499,61,אשקלון              ,70,אשדוד               ,284,מבוא מבצע חורב           ,official       ,284
97500,61,אשקלון              ,70,אשדוד               ,9786,מבצע חורב                ,synonym of 284 ,284
97501,61,אשקלון              ,70,אשדוד               ,285,בוסקילה יצחק             ,official       ,285
97502,61,אשקלון              ,70,אשדוד               ,9787,יצחק בוסקילה             ,synonym of 285 ,285
97503,61,אשקלון              ,70,אשדוד               ,9788,בוסקילה                  ,synonym of 285 ,285
97504,61,אשקלון              ,70,אשדוד               ,286,החובלים                  ,official       ,286
97505,61,אשקלון              ,70,אשדוד               ,9789,אחי מזנק                 ,synonym of 286 ,286
97506,61,אשקלון              ,70,אשדוד               ,287,המתכת                    ,official       ,287
97507,61,אשקלון              ,70,אשדוד               ,288,אלתרמן נתן               ,official       ,288
97508,61,אשקלון              ,70,אשדוד               ,9790,אלתרמן                   ,synonym of 288 ,288
97509,61,אשקלון              ,70,אשדוד               ,9791,נתן אלתרמן               ,synonym of 288 ,288
97510,61,אשקלון              ,70,אשדוד               ,289,האדמו"ר מבעלז            ,official       ,289
97511,61,אשקלון              ,70,אשדוד               ,9792,האדמור מבעלז             ,synonym of 289 ,289
97512,61,אשקלון              ,70,אשדוד               ,9793,האדמור מבלז              ,synonym of 289 ,289
97513,61,אשקלון              ,70,אשדוד               ,9794,אדמור מבעלז              ,synonym of 289 ,289
97514,61,אשקלון              ,70,אשדוד               ,290,אלון יגאל                ,official       ,290
97515,61,אשקלון              ,70,אשדוד               ,9795,יגאל אלון                ,synonym of 290 ,290
97516,61,אשקלון              ,70,אשדוד               ,291,פן אלכסנדר               ,official       ,291
97517,61,אשקלון              ,70,אשדוד               ,9796,אלכסנדר פן               ,synonym of 291 ,291
97518,61,אשקלון              ,70,אשדוד               ,9797,פן                       ,synonym of 291 ,291
97519,61,אשקלון              ,70,אשדוד               ,292,למרחב                    ,official       ,292
97520,61,אשקלון              ,70,אשדוד               ,293,המגיד                    ,official       ,293
97521,61,אשקלון              ,70,אשדוד               ,294,המשקיף                   ,official       ,294
97522,61,אשקלון              ,70,אשדוד               ,295,המברק                    ,official       ,295
97523,61,אשקלון              ,70,אשדוד               ,296,הצפירה                   ,official       ,296
97524,61,אשקלון              ,70,אשדוד               ,297,המליץ                    ,official       ,297
97525,61,אשקלון              ,70,אשדוד               ,298,הרב ניסים                ,official       ,298
97526,61,אשקלון              ,70,אשדוד               ,9798,נסים הרב                 ,synonym of 298 ,298
97527,61,אשקלון              ,70,אשדוד               ,9799,הרב נסים                 ,synonym of 298 ,298
97528,61,אשקלון              ,70,אשדוד               ,299,איתמר                    ,official       ,299
97529,61,אשקלון              ,70,אשדוד               ,9800,יד אתמר                  ,synonym of 299 ,299
97530,61,אשקלון              ,70,אשדוד               ,9801,יד איתמר                 ,synonym of 299 ,299
97531,61,אשקלון              ,70,אשדוד               ,300,החרצית                   ,official       ,300
97532,61,אשקלון              ,70,אשדוד               ,9802,חרצית                    ,synonym of 300 ,300
97533,61,אשקלון              ,70,אשדוד               ,301,האתרוג                   ,official       ,301
97534,61,אשקלון              ,70,אשדוד               ,9803,אתרוג                    ,synonym of 301 ,301
97535,61,אשקלון              ,70,אשדוד               ,302,שד ירושלים               ,official       ,302
97536,61,אשקלון              ,70,אשדוד               ,9804,ירושלים שדרות            ,synonym of 302 ,302
97537,61,אשקלון              ,70,אשדוד               ,9805,ירושלים שד               ,synonym of 302 ,302
97538,61,אשקלון              ,70,אשדוד               ,9806,ירושלים                  ,synonym of 302 ,302
97539,61,אשקלון              ,70,אשדוד               ,9807,שדרות ירושלים            ,synonym of 302 ,302
97540,61,אשקלון              ,70,אשדוד               ,303,הרותם                    ,official       ,303
97541,61,אשקלון              ,70,אשדוד               ,9808,רותם                     ,synonym of 303 ,303
97542,61,אשקלון              ,70,אשדוד               ,304,הנורית                   ,official       ,304
97543,61,אשקלון              ,70,אשדוד               ,305,הסחלב                    ,official       ,305
97544,61,אשקלון              ,70,אשדוד               ,9809,השחלב                    ,synonym of 305 ,305
97545,61,אשקלון              ,70,אשדוד               ,9810,סחלב                     ,synonym of 305 ,305
97546,61,אשקלון              ,70,אשדוד               ,306,מבוא השרביטן             ,official       ,306
97547,61,אשקלון              ,70,אשדוד               ,9811,השרביטן מבוא             ,synonym of 306 ,306
97548,61,אשקלון              ,70,אשדוד               ,9812,השרביטן                  ,synonym of 306 ,306
97549,61,אשקלון              ,70,אשדוד               ,307,שד הפרחים                ,official       ,307
97550,61,אשקלון              ,70,אשדוד               ,9813,מרכז קליטה פלדות         ,synonym of 307 ,307
97551,61,אשקלון              ,70,אשדוד               ,9814,פלדות                    ,synonym of 307 ,307
97552,61,אשקלון              ,70,אשדוד               ,9815,הפרחים                   ,synonym of 307 ,307
97553,61,אשקלון              ,70,אשדוד               ,308,כפתור החולות             ,official       ,308
97554,61,אשקלון              ,70,אשדוד               ,309,הכלנית                   ,official       ,309
97555,61,אשקלון              ,70,אשדוד               ,9816,כלנית                    ,synonym of 309 ,309
97556,61,אשקלון              ,70,אשדוד               ,310,מבוא הדמומית             ,official       ,310
97557,61,אשקלון              ,70,אשדוד               ,9817,הדמומית                  ,synonym of 310 ,310
97558,61,אשקלון              ,70,אשדוד               ,9818,הדמומית מבוא             ,synonym of 310 ,310
97559,61,אשקלון              ,70,אשדוד               ,311,מבוא העירית              ,official       ,311
97560,61,אשקלון              ,70,אשדוד               ,9819,העירית                   ,synonym of 311 ,311
97561,61,אשקלון              ,70,אשדוד               ,9820,העירית מבוא              ,synonym of 311 ,311
97562,61,אשקלון              ,70,אשדוד               ,312,מבוא הגומא               ,official       ,312
97563,61,אשקלון              ,70,אשדוד               ,9821,הגומא                    ,synonym of 312 ,312
97564,61,אשקלון              ,70,אשדוד               ,9822,הגומא מבוא               ,synonym of 312 ,312
97565,61,אשקלון              ,70,אשדוד               ,313,הצבעוני                  ,official       ,313
97566,61,אשקלון              ,70,אשדוד               ,314,הנרקיס                   ,official       ,314
97567,61,אשקלון              ,70,אשדוד               ,9823,נרקיס                    ,synonym of 314 ,314
97568,61,אשקלון              ,70,אשדוד               ,315,הרקפת                    ,official       ,315
97569,61,אשקלון              ,70,אשדוד               ,9824,רקפת                     ,synonym of 315 ,315
97570,61,אשקלון              ,70,אשדוד               ,316,הסייפן                   ,official       ,316
97571,61,אשקלון              ,70,אשדוד               ,9825,סייפן                    ,synonym of 316 ,316
97572,61,אשקלון              ,70,אשדוד               ,9826,סיפן                     ,synonym of 316 ,316
97573,61,אשקלון              ,70,אשדוד               ,9827,הסיפן                    ,synonym of 316 ,316
97574,61,אשקלון              ,70,אשדוד               ,317,ספיח                     ,official       ,317
97575,61,אשקלון              ,70,אשדוד               ,318,גאפונוב                  ,official       ,318
97576,61,אשקלון              ,70,אשדוד               ,9828,גפונוב                   ,synonym of 318 ,318
97577,61,אשקלון              ,70,אשדוד               ,9829,דב גאפונוב               ,synonym of 318 ,318
97578,61,אשקלון              ,70,אשדוד               ,9830,דב גפונוב                ,synonym of 318 ,318
97579,61,אשקלון              ,70,אשדוד               ,319,המתמיד                   ,official       ,319
97580,61,אשקלון              ,70,אשדוד               ,320,אל הציפור                ,official       ,320
97581,61,אשקלון              ,70,אשדוד               ,321,יקינטון                  ,official       ,321
97582,61,אשקלון              ,70,אשדוד               ,9831,יקינתון                  ,synonym of 321 ,321
97583,61,אשקלון              ,70,אשדוד               ,9832,היקינטון                 ,synonym of 321 ,321
97584,61,אשקלון              ,70,אשדוד               ,9833,היקינתון                 ,synonym of 321 ,321
97585,61,אשקלון              ,70,אשדוד               ,9834,סמ יקינטון               ,synonym of 321 ,321
97586,61,אשקלון              ,70,אשדוד               ,9835,סמ יקינתון               ,synonym of 321 ,321
97587,61,אשקלון              ,70,אשדוד               ,322,אליאב לובה               ,official       ,322
97588,61,אשקלון              ,70,אשדוד               ,9836,לובה אליאב               ,synonym of 322 ,322
97589,61,אשקלון              ,70,אשדוד               ,9837,אליאב                    ,synonym of 322 ,322
97590,61,אשקלון              ,70,אשדוד               ,9838,לובה                     ,synonym of 322 ,322
97591,61,אשקלון              ,70,אשדוד               ,323,דרך הרכבת                ,official       ,323
97592,61,אשקלון              ,70,אשדוד               ,325,הטיילת                   ,official       ,325
97593,61,אשקלון              ,70,אשדוד               ,326,האדמו"ר מויז'ניץ         ,official       ,326
97594,61,אשקלון              ,70,אשדוד               ,9839,האדמור מויזניץ           ,synonym of 326 ,326
97595,61,אשקלון              ,70,אשדוד               ,327,אור לציון                ,official       ,327
97596,61,אשקלון              ,70,אשדוד               ,328,האדמו"ר מגור             ,official       ,328
97597,61,אשקלון              ,70,אשדוד               ,9840,האדמור מגור              ,synonym of 328 ,328
97598,61,אשקלון              ,70,אשדוד               ,329,התלמוד                   ,official       ,329
97599,61,אשקלון              ,70,אשדוד               ,330,הבנים                    ,official       ,330
97600,61,אשקלון              ,70,אשדוד               ,331,הגדוד העברי              ,official       ,331
97601,61,אשקלון              ,70,אשדוד               ,332,אקסודוס                  ,official       ,332
97602,61,אשקלון              ,70,אשדוד               ,9841,אכסודוס                  ,synonym of 332 ,332
97603,61,אשקלון              ,70,אשדוד               ,333,אוניון                   ,official       ,333
97604,61,אשקלון              ,70,אשדוד               ,334,ואלוס                    ,official       ,334
97605,61,אשקלון              ,70,אשדוד               ,335,שד אלטלנה                ,official       ,335
97606,61,אשקלון              ,70,אשדוד               ,9842,אלטלנה                   ,synonym of 335 ,335
97607,61,אשקלון              ,70,אשדוד               ,336,אגוז                     ,official       ,336
97608,61,אשקלון              ,70,אשדוד               ,337,פאנצו                    ,official       ,337
97609,61,אשקלון              ,70,אשדוד               ,338,סלבדור                   ,official       ,338
97610,61,אשקלון              ,70,אשדוד               ,339,מפקורה                   ,official       ,339
97611,61,אשקלון              ,70,אשדוד               ,340,בן עמי עובד              ,official       ,340
97612,61,אשקלון              ,70,אשדוד               ,9843,עובד בן עמי              ,synonym of 340 ,340
97613,61,אשקלון              ,70,אשדוד               ,9844,בן עמי                   ,synonym of 340 ,340
97614,61,אשקלון              ,70,אשדוד               ,9845,בן-עמי                   ,synonym of 340 ,340
97615,61,אשקלון              ,70,אשדוד               ,9846,עובד בן-עמי              ,synonym of 340 ,340
97616,61,אשקלון              ,70,אשדוד               ,341,בן הכט                   ,official       ,341
97617,61,אשקלון              ,70,אשדוד               ,342,לילי                     ,official       ,342
97618,61,אשקלון              ,70,אשדוד               ,343,דרך ארץ                  ,official       ,343
97619,61,אשקלון              ,70,אשדוד               ,344,יצחק שמיר                ,official       ,344
97620,61,אשקלון              ,70,אשדוד               ,9847,שמיר יצחק                ,synonym of 344 ,344
97621,61,אשקלון              ,70,אשדוד               ,345,הרפואה                   ,official       ,345
97622,61,אשקלון              ,70,אשדוד               ,346,רפאל איתן )רפול(         ,official       ,346
97623,61,אשקלון              ,70,אשדוד               ,9848,רפאל איתן                ,synonym of 346 ,346
97624,61,אשקלון              ,70,אשדוד               ,9849,רפול                     ,synonym of 346 ,346
97654,61,אשקלון              ,70,אשדוד               ,9862,ראובן                    ,synonym of 375 ,375
97625,61,אשקלון              ,70,אשדוד               ,347,משה לוי)מוישה וחצי(      ,official       ,347
97626,61,אשקלון              ,70,אשדוד               ,9850,משה לוי                  ,synonym of 347 ,347
97627,61,אשקלון              ,70,אשדוד               ,9851,מוישה וחצי               ,synonym of 347 ,347
97628,61,אשקלון              ,70,אשדוד               ,9852,לוי משה)מוישה וחצי(      ,synonym of 347 ,347
97629,61,אשקלון              ,70,אשדוד               ,9853,לוי משה                  ,synonym of 347 ,347
97630,61,אשקלון              ,70,אשדוד               ,350,שלונסקי אברהם            ,official       ,350
97631,61,אשקלון              ,70,אשדוד               ,9854,שלונסקי                  ,synonym of 350 ,350
97632,61,אשקלון              ,70,אשדוד               ,351,גרינברג אורי צבי         ,official       ,351
97633,61,אשקלון              ,70,אשדוד               ,9855,אורי צבי גרינברג         ,synonym of 351 ,351
97634,61,אשקלון              ,70,אשדוד               ,9856,גרינברג אורי             ,synonym of 351 ,351
97635,61,אשקלון              ,70,אשדוד               ,9857,א צ ג                    ,synonym of 351 ,351
97636,61,אשקלון              ,70,אשדוד               ,9858,גרינברג                  ,synonym of 351 ,351
97637,61,אשקלון              ,70,אשדוד               ,355,שיר השירים               ,official       ,355
97638,61,אשקלון              ,70,אשדוד               ,360,תשרי                     ,official       ,360
97639,61,אשקלון              ,70,אשדוד               ,361,חשון                     ,official       ,361
97640,61,אשקלון              ,70,אשדוד               ,9859,חשוון                    ,synonym of 361 ,361
97641,61,אשקלון              ,70,אשדוד               ,362,כסלו                     ,official       ,362
97642,61,אשקלון              ,70,אשדוד               ,9860,כסליו                    ,synonym of 362 ,362
97643,61,אשקלון              ,70,אשדוד               ,363,טבת                      ,official       ,363
97644,61,אשקלון              ,70,אשדוד               ,364,שבט                      ,official       ,364
97645,61,אשקלון              ,70,אשדוד               ,365,אדר                      ,official       ,365
97646,61,אשקלון              ,70,אשדוד               ,366,ניסן                     ,official       ,366
97647,61,אשקלון              ,70,אשדוד               ,367,אייר                     ,official       ,367
97648,61,אשקלון              ,70,אשדוד               ,368,סיון                     ,official       ,368
97649,61,אשקלון              ,70,אשדוד               ,9861,סיוון                    ,synonym of 368 ,368
97650,61,אשקלון              ,70,אשדוד               ,369,תמוז                     ,official       ,369
97651,61,אשקלון              ,70,אשדוד               ,370,אב                       ,official       ,370
97652,61,אשקלון              ,70,אשדוד               ,371,אלול                     ,official       ,371
97653,61,אשקלון              ,70,אשדוד               ,375,שבט ראובן                ,official       ,375
97655,61,אשקלון              ,70,אשדוד               ,376,שבט שמעון                ,official       ,376
97656,61,אשקלון              ,70,אשדוד               ,9863,שמעון                    ,synonym of 376 ,376
97657,61,אשקלון              ,70,אשדוד               ,377,שבט לוי                  ,official       ,377
97658,61,אשקלון              ,70,אשדוד               ,378,שבט יהודה                ,official       ,378
97659,61,אשקלון              ,70,אשדוד               ,9864,יהודה                    ,synonym of 378 ,378
97660,61,אשקלון              ,70,אשדוד               ,379,שבט דן                   ,official       ,379
97661,61,אשקלון              ,70,אשדוד               ,380,שבט נפתלי                ,official       ,380
97662,61,אשקלון              ,70,אשדוד               ,9865,נפתלי                    ,synonym of 380 ,380
97663,61,אשקלון              ,70,אשדוד               ,381,שבט גד                   ,official       ,381
97664,61,אשקלון              ,70,אשדוד               ,382,שבט אשר                  ,official       ,382
97665,61,אשקלון              ,70,אשדוד               ,9866,אשר                      ,synonym of 382 ,382
97666,61,אשקלון              ,70,אשדוד               ,383,שבט יששכר                ,official       ,383
97667,61,אשקלון              ,70,אשדוד               ,9867,יששכר                    ,synonym of 383 ,383
97668,61,אשקלון              ,70,אשדוד               ,384,שבט זבולון               ,official       ,384
97669,61,אשקלון              ,70,אשדוד               ,9868,זבולון                   ,synonym of 384 ,384
97670,61,אשקלון              ,70,אשדוד               ,385,שבט יוסף                 ,official       ,385
97671,61,אשקלון              ,70,אשדוד               ,9869,יוסף                     ,synonym of 385 ,385
97672,61,אשקלון              ,70,אשדוד               ,386,שבט בנימין               ,official       ,386
97673,61,אשקלון              ,70,אשדוד               ,9870,בנימין                   ,synonym of 386 ,386
97674,61,אשקלון              ,70,אשדוד               ,390,כוכב הצפון               ,official       ,390
97675,61,אשקלון              ,70,אשדוד               ,391,כוכב השחר                ,official       ,391
97676,61,אשקלון              ,70,אשדוד               ,392,כוכב הדרום               ,official       ,392
97677,61,אשקלון              ,70,אשדוד               ,401,נחל לכיש                 ,official       ,401
97678,61,אשקלון              ,70,אשדוד               ,9871,לכיש                     ,synonym of 401 ,401
97679,61,אשקלון              ,70,אשדוד               ,402,נחל שורק                 ,official       ,402
97680,61,אשקלון              ,70,אשדוד               ,9872,שורק                     ,synonym of 402 ,402
97681,61,אשקלון              ,70,אשדוד               ,403,נחל דן                   ,official       ,403
97682,61,אשקלון              ,70,אשדוד               ,9873,דן                       ,synonym of 403 ,403
97683,61,אשקלון              ,70,אשדוד               ,404,קדרון                    ,official       ,404
97684,61,אשקלון              ,70,אשדוד               ,9874,קידרון                   ,synonym of 404 ,404
97685,61,אשקלון              ,70,אשדוד               ,9875,נחל קדרון                ,synonym of 404 ,404
97686,61,אשקלון              ,70,אשדוד               ,405,נעמן                     ,official       ,405
97687,61,אשקלון              ,70,אשדוד               ,9876,נחל נעמן                 ,synonym of 405 ,405
97688,61,אשקלון              ,70,אשדוד               ,406,כנרת                     ,official       ,406
97689,61,אשקלון              ,70,אשדוד               ,9877,כינרת                    ,synonym of 406 ,406
97690,61,אשקלון              ,70,אשדוד               ,407,קישון                    ,official       ,407
97691,61,אשקלון              ,70,אשדוד               ,9878,הקישון                   ,synonym of 407 ,407
97692,61,אשקלון              ,70,אשדוד               ,9879,נחל קישון                ,synonym of 407 ,407
97693,61,אשקלון              ,70,אשדוד               ,408,ירקון                    ,official       ,408
97694,61,אשקלון              ,70,אשדוד               ,9880,נחל ירקון                ,synonym of 408 ,408
97695,61,אשקלון              ,70,אשדוד               ,9881,נחל הירקון               ,synonym of 408 ,408
97696,61,אשקלון              ,70,אשדוד               ,9882,הירקון                   ,synonym of 408 ,408
97697,61,אשקלון              ,70,אשדוד               ,409,אילון                    ,official       ,409
97698,61,אשקלון              ,70,אשדוד               ,9883,נחל אילון                ,synonym of 409 ,409
97699,61,אשקלון              ,70,אשדוד               ,9884,נחל איילון               ,synonym of 409 ,409
97700,61,אשקלון              ,70,אשדוד               ,410,צאלים                    ,official       ,410
97701,61,אשקלון              ,70,אשדוד               ,9885,נחל צאלים                ,synonym of 410 ,410
97702,61,אשקלון              ,70,אשדוד               ,411,נחל שניר                 ,official       ,411
97703,61,אשקלון              ,70,אשדוד               ,9886,שניר                     ,synonym of 411 ,411
97704,61,אשקלון              ,70,אשדוד               ,412,הרי גולן                 ,official       ,412
97705,61,אשקלון              ,70,אשדוד               ,9887,הגולן                    ,synonym of 412 ,412
97706,61,אשקלון              ,70,אשדוד               ,9888,גולן                     ,synonym of 412 ,412
97707,61,אשקלון              ,70,אשדוד               ,9889,הר גולן                  ,synonym of 412 ,412
97708,61,אשקלון              ,70,אשדוד               ,413,חרמון                    ,official       ,413
97709,61,אשקלון              ,70,אשדוד               ,9890,החרמון                   ,synonym of 413 ,413
97710,61,אשקלון              ,70,אשדוד               ,9891,הר חרמון                 ,synonym of 413 ,413
97711,61,אשקלון              ,70,אשדוד               ,414,ירמוך                    ,official       ,414
97712,61,אשקלון              ,70,אשדוד               ,9892,נחל ירמוך                ,synonym of 414 ,414
97713,61,אשקלון              ,70,אשדוד               ,9893,הירמוך                   ,synonym of 414 ,414
97714,61,אשקלון              ,70,אשדוד               ,415,מצדה                     ,official       ,415
97715,61,אשקלון              ,70,אשדוד               ,9894,הר מצדה                  ,synonym of 415 ,415
97716,61,אשקלון              ,70,אשדוד               ,416,הר הצופים                ,official       ,416
97717,61,אשקלון              ,70,אשדוד               ,417,פארן                     ,official       ,417
97718,61,אשקלון              ,70,אשדוד               ,9895,נחל פארן                 ,synonym of 417 ,417
97719,61,אשקלון              ,70,אשדוד               ,418,הר מירון                 ,official       ,418
97720,61,אשקלון              ,70,אשדוד               ,9896,מירון                    ,synonym of 418 ,418
97721,61,אשקלון              ,70,אשדוד               ,419,הר גלבוע                 ,official       ,419
97722,61,אשקלון              ,70,אשדוד               ,9897,גלבוע                    ,synonym of 419 ,419
97723,61,אשקלון              ,70,אשדוד               ,420,הר נבו                   ,official       ,420
97724,61,אשקלון              ,70,אשדוד               ,9898,נבו                      ,synonym of 420 ,420
97725,61,אשקלון              ,70,אשדוד               ,421,הר תבור                  ,official       ,421
97726,61,אשקלון              ,70,אשדוד               ,9899,תבור                     ,synonym of 421 ,421
97727,61,אשקלון              ,70,אשדוד               ,422,הר כרמל                  ,official       ,422
97728,61,אשקלון              ,70,אשדוד               ,9900,הכרמל                    ,synonym of 422 ,422
97729,61,אשקלון              ,70,אשדוד               ,423,חורב                     ,official       ,423
97730,61,אשקלון              ,70,אשדוד               ,9901,הר חורב                  ,synonym of 423 ,423
97731,61,אשקלון              ,70,אשדוד               ,424,גלעד                     ,official       ,424
97732,61,אשקלון              ,70,אשדוד               ,9902,הר גלעד                  ,synonym of 424 ,424
97733,61,אשקלון              ,70,אשדוד               ,9903,הגלעד                    ,synonym of 424 ,424
97734,61,אשקלון              ,70,אשדוד               ,425,הר ציון                  ,official       ,425
97735,61,אשקלון              ,70,אשדוד               ,9904,ציון                     ,synonym of 425 ,425
97736,61,אשקלון              ,70,אשדוד               ,426,הבשור                    ,official       ,426
97737,61,אשקלון              ,70,אשדוד               ,9905,נחל הבשור                ,synonym of 426 ,426
97738,61,אשקלון              ,70,אשדוד               ,9906,נחל בשור                 ,synonym of 426 ,426
97739,61,אשקלון              ,70,אשדוד               ,427,נחל ערוגות               ,official       ,427
97740,61,אשקלון              ,70,אשדוד               ,9907,ערוגות                   ,synonym of 427 ,427
97741,61,אשקלון              ,70,אשדוד               ,428,הר כנען                  ,official       ,428
97742,61,אשקלון              ,70,אשדוד               ,429,שומרון                   ,official       ,429
97743,61,אשקלון              ,70,אשדוד               ,9908,הרי שומרון               ,synonym of 429 ,429
97744,61,אשקלון              ,70,אשדוד               ,9909,הר שומרון                ,synonym of 429 ,429
97745,61,אשקלון              ,70,אשדוד               ,9910,השומרון                  ,synonym of 429 ,429
97746,61,אשקלון              ,70,אשדוד               ,430,מוריה                    ,official       ,430
97747,61,אשקלון              ,70,אשדוד               ,9911,הר מוריה                 ,synonym of 430 ,430
97748,61,אשקלון              ,70,אשדוד               ,431,הגולשים                  ,official       ,431
97749,61,אשקלון              ,70,אשדוד               ,432,השייטים                  ,official       ,432
97750,61,אשקלון              ,70,אשדוד               ,433,הצוללים                  ,official       ,433
97751,61,אשקלון              ,70,אשדוד               ,434,הר אביטל                 ,official       ,434
97752,61,אשקלון              ,70,אשדוד               ,435,שער האריות               ,official       ,435
97753,61,אשקלון              ,70,אשדוד               ,436,בקעת הירח                ,official       ,436
97754,61,אשקלון              ,70,אשדוד               ,437,מרכז קליטה שלום          ,official       ,437
97755,61,אשקלון              ,70,אשדוד               ,438,שדרות נתיבי הים          ,official       ,438
97756,61,אשקלון              ,70,אשדוד               ,9912,שד נתיבי הים             ,synonym of 438 ,438
97757,61,אשקלון              ,70,אשדוד               ,439,התורן                    ,official       ,439
97758,61,אשקלון              ,70,אשדוד               ,440,סנפיר                    ,official       ,440
97759,61,אשקלון              ,70,אשדוד               ,441,החותרים                  ,official       ,441
97760,61,אשקלון              ,70,אשדוד               ,442,מכולות                   ,official       ,442
97761,61,אשקלון              ,70,אשדוד               ,443,נמלי ישראל               ,official       ,443
97762,61,אשקלון              ,70,אשדוד               ,444,עובדי הנמל               ,official       ,444
97763,61,אשקלון              ,70,אשדוד               ,450,כינור                    ,official       ,450
97764,61,אשקלון              ,70,אשדוד               ,9913,הכינור                   ,synonym of 450 ,450
97765,61,אשקלון              ,70,אשדוד               ,9914,כנור                     ,synonym of 450 ,450
97766,61,אשקלון              ,70,אשדוד               ,451,ג'ו עמר                  ,official       ,451
97767,61,אשקלון              ,70,אשדוד               ,9915,עמר ג'ו                  ,synonym of 451 ,451
97768,61,אשקלון              ,70,אשדוד               ,452,סמי אלמגריבי             ,official       ,452
97769,61,אשקלון              ,70,אשדוד               ,9916,אלמגריבי סמי             ,synonym of 452 ,452
98300,61,אשקלון              ,70,אשדוד               ,767,רבינא                    ,official       ,767
97770,61,אשקלון              ,70,אשדוד               ,453,הרב חיים שושנה           ,official       ,453
97771,61,אשקלון              ,70,אשדוד               ,9917,חיים שושנה               ,synonym of 453 ,453
97772,61,אשקלון              ,70,אשדוד               ,9918,הרב שושנה חיים           ,synonym of 453 ,453
